user,day,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,attack
NJC0705,06/01/2010,0.2166667,-11.216667,0.2166667,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28751.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NJC0705,05/28/2010,0.2833333,-11.283333,0.2833333,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,35956.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PLH0862,09/30/2010,0.3499999,-11.35,0.3499999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,9.0,15.0,31730.46666666667,30.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PLH0862,09/29/2010,0.3000002,-11.3,0.3000002,0.0,1,0,1,0,1,0,0.0,0.0,0.0,10.0,15.0,29653.0,31.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PLH0862,09/28/2010,0.4499997999999999,-11.45,0.4499997999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,12.0,15.0,27798.0,32.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NBH0256,02/10/2011,0.4499997999999999,-11.45,0.4499997999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,28347.55555555556,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NBH0256,02/09/2011,0.23333311,-11.233334,0.23333311,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,9.0,31197.777777777777,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NBH0256,02/08/2011,0.2833333,-11.283333,0.2833333,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,37033.444444444445,12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DEB0782,10/20/2010,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,25775.33333333333,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DEB0782,10/19/2010,-0.4333334,-10.566667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,24438.66666666667,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAB0903,02/08/2011,-1.0666666,-9.933333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,3.0,29297.33333333333,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAB0903,02/07/2011,-1.0333338,-9.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,24048.66666666667,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAB0903,02/04/2011,-1.0333338,-9.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,33331.333333333336,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AWM0764,09/17/2010,-0.5,-10.5,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,29752.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SRS0231,12/27/2010,0.0,-11.0,0.0,0.0,1,0,1,1,1,1,0.0,0.0,0.0,6.0,9.0,34710.444444444445,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SRS0231,12/22/2010,0.01666689,-11.016666,0.01666689,0.0,1,0,1,1,1,1,0.23333359,0.0,0.0,8.0,9.0,30508.66666666667,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SRS0231,12/21/2010,-0.03333378,-10.966666,0.0,0.0,1,0,1,1,1,1,0.0,0.0,0.0,8.0,9.0,29149.11111111112,21.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RDM0150,09/30/2010,-0.35000038,-10.65,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,5.0,32254.8,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RDM0150,09/29/2010,-0.4833335999999999,-10.516666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,5.0,26571.4,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RDM0150,09/28/2010,-0.3166665999999999,-10.683333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,5.0,27335.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SLP0762,04/07/2011,-0.33333302,-10.666667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,34124.666666666664,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SLP0762,04/06/2011,-0.25,-10.75,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,3.0,25765.33333333333,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SLP0762,04/05/2011,-0.4333334,-10.566667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,31923.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CYA0506,05/17/2010,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,36784.333333333336,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CYA0506,05/14/2010,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,33793.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CYA0506,05/13/2010,-0.8000001999999999,-10.2,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,28861.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAB0801,07/06/2010,-0.3000002,-10.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,9.0,28121.66666666667,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAB0801,07/02/2010,-0.23333359,-10.766666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,9.0,27595.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAB0801,07/01/2010,-0.016666412,-10.983334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,9.0,33058.333333333336,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BSH0445,06/24/2010,0.1500001,-11.15,0.1500001,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,30853.0,22.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BSH0445,06/23/2010,0.05000019,-11.05,0.05000019,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,32585.33333333333,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BSH0445,06/22/2010,0.1333332,-11.133333,0.1333332,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,9.0,31405.11111111112,12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FMG0527,11/05/2010,-1.0333338,-9.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,22781.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FMG0527,11/04/2010,-1.0166664,-9.983334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,23894.33333333333,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FMG0527,11/03/2010,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,27932.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TAC0300,02/11/2010,-1.0166664,-9.983334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,20513.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TAC0300,02/10/2010,-1.0166664,-9.983334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,20835.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TAC0300,02/09/2010,-1.0500002,-9.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,30023.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ORB0473,12/21/2010,-0.03333378,-10.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,29698.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ORB0473,12/20/2010,0.05000019,-11.05,0.05000019,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28819.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ORB0473,12/17/2010,-0.03333378,-10.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,21002.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WTF0387,02/17/2011,-0.03333378,-10.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,6.0,9.0,26839.33333333333,21.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WTF0387,02/16/2011,0.0,-11.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,6.0,9.0,27005.66666666667,18.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WTF0387,02/15/2011,0.08333349,-11.083334,0.08333349,0.0,1,0,1,0,1,0,0.0,0.0,0.0,6.0,9.0,29236.66666666667,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,05/10/2010,-0.5500001999999999,-10.45,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,32777.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,05/07/2010,-0.5500001999999999,-10.45,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,35705.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,05/06/2010,-0.5666666,-10.433333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,25864.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DEB0782,04/05/2010,-0.33333302,-10.666667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2.0,27462.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DEB0782,04/01/2010,-0.35000038,-10.65,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,29743.66666666667,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DEB0782,03/31/2010,-0.3833332,-10.616667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,31681.33333333333,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BTL0722,03/07/2011,0.3166665999999999,-11.316667,0.3166665999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,19088.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CNM0800,08/19/2010,-0.1333332,-10.866667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,9.0,31456.66666666667,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CNM0800,08/18/2010,-0.16666698,-10.833333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,9.0,29693.888888888887,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CNM0800,08/17/2010,-0.35000038,-10.65,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,29619.888888888887,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LJJ0905,02/08/2011,-1.1499996,-9.85,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,4.0,22617.75,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LJJ0905,02/07/2011,-1.0333338,-9.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,26353.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LJJ0905,02/04/2011,-1.2166662,-9.783334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,30279.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJP0723,08/31/2010,0.16666651,-11.166666,0.16666651,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,26288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJP0723,08/30/2010,0.1833333999999999,-11.183333,0.1833333999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJP0723,08/27/2010,0.1500001,-11.15,0.1500001,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,27174.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAB0903,11/22/2010,-1.333333,-9.666667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,23564.66666666667,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAB0903,11/19/2010,-1.25,-9.75,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,25744.33333333333,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAB0903,11/18/2010,-1.25,-9.75,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,3.0,27451.33333333333,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SAH0599,04/25/2011,-0.5500001999999999,-10.45,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,23434.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SAH0599,04/21/2011,-0.6166668000000001,-10.383333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,24246.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SAH0599,04/20/2011,-0.4333334,-10.566667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,19984.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TLM0797,03/17/2011,-0.21666622,-10.783334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,5.0,8.0,28516.125,19.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TLM0797,03/16/2011,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,30012.44444444444,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TLM0797,03/15/2011,-0.23333359,-10.766666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,9.0,30091.44444444444,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAV0450,05/02/2011,-0.1333332,-10.866667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,24808.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAV0450,04/29/2011,0.08333349,-11.083334,0.08333349,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,16254.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZKS0899,04/12/2011,-1.3500004,-9.65,0.0,0.0,1,0,1,0,1,0,0.0,0.0,9.0,3.0,3.0,37109.66666666666,11.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ZKS0899,04/11/2011,-1.3500004,-9.65,0.0,0.0,1,0,1,0,1,0,0.0,0.0,9.0,1.0,3.0,34085.333333333336,8.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ZKS0899,04/08/2011,-1.3166666,-9.683333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,9.0,0.0,3.0,27856.66666666667,11.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0
TDG0962,04/19/2011,0.75,-7.638611,0.75,0.0,2,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,30387.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TDG0962,04/18/2011,0.7333331,-8.236388999999999,0.7333331,0.0,2,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,27528.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TDG0962,04/15/2011,0.7166667,-7.674444,0.7166667,0.0,2,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,26474.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KJM0887,05/21/2010,-1.2333336,-9.766666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,27517.66666666667,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KJM0887,05/20/2010,-1.25,-9.75,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,34398.666666666664,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KJM0887,05/19/2010,-1.0333338,-9.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,22819.33333333333,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JJB0700,08/31/2010,0.05000019,-11.05,0.05000019,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,19763.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JJB0700,08/30/2010,0.0666666,-11.066667,0.0666666,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,25586.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JJB0700,08/27/2010,0.19999981,-11.2,0.19999981,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,26506.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FRR0832,06/07/2010,-0.4333334,-10.566667,0.0,0.0,1,0,1,1,1,1,0.75,0.0,0.0,0.0,1.0,30913.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FRR0832,06/04/2010,-0.39999962,-10.6,0.0,0.0,1,0,1,1,1,1,0.75,0.0,0.0,1.0,1.0,21341.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FRR0832,06/03/2010,-0.3666667999999999,-10.633333,0.0,0.0,1,0,1,1,1,1,0.70000076,0.0,0.0,0.0,1.0,26682.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MBR0724,04/13/2011,0.3000002,-11.3,0.3000002,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,35561.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CLB0774,11/22/2010,-0.6000004,-10.4,0.0,0.0,1,0,1,0,1,0,0.0,0.0,9.0,1.0,3.0,22724.66666666667,5.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0
CLB0774,11/19/2010,-0.583333,-10.416667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,9.0,2.0,3.0,27484.0,8.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0
CLB0774,11/18/2010,-0.35000038,-10.65,0.0,0.0,1,0,1,0,1,0,0.0,0.0,9.0,2.0,3.0,29326.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0
MSG0839,11/02/2010,-0.33333302,-10.666667,0.0,0.0,1,0,1,1,1,1,0.68333244,0.0,0.0,1.0,1.0,34171.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SOB0586,03/30/2010,-0.5,-10.5,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,25943.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SOB0586,03/29/2010,-0.3000002,-10.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,34020.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SOB0586,03/26/2010,-0.4833335999999999,-10.516666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,29284.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JSH0330,04/01/2011,0.6833334,-11.683333,0.6833334,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,4.0,23173.5,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JSH0330,03/31/2011,0.6500001,-11.65,0.6500001,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,4.0,24392.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JSH0330,03/30/2011,0.8166666,-11.816667,0.8166666,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,3.0,25406.33333333333,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SSJ0784,01/06/2010,-0.28333378,-5.115556,0.0,0.0,2,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,25218.33333333333,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SSJ0784,01/05/2010,-0.5666666,-6.0108337,0.0,0.0,2,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,24774.33333333333,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SSJ0784,01/04/2010,-0.5500001999999999,-4.9658337,0.0,0.0,2,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,32040.33333333333,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SAH0599,11/18/2010,-0.5666666,-10.433333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,31228.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SAH0599,11/17/2010,-0.35000038,-10.65,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,28862.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SAH0599,11/16/2010,-0.4333334,-10.566667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,19614.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AKH0758,06/25/2010,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2.0,36323.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AKH0758,06/24/2010,-0.2666664,-10.733334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,32716.66666666667,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AKH0758,06/23/2010,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,30410.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,06/22/2010,-0.3833332,-10.616667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,33593.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,06/21/2010,-0.3666667999999999,-10.633333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,25332.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,06/18/2010,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,26280.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IIL0513,12/16/2010,-0.8833332,-10.116667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,30878.66666666667,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IIL0513,12/15/2010,-0.916667,-10.083333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,27356.66666666667,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IIL0513,12/14/2010,-1.1166668,-9.883333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,4.0,31084.5,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QCH0110,03/04/2011,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,2.0,30958.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QCH0110,03/03/2011,-1.3000002,-9.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,29838.33333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QCH0110,03/02/2011,-1.3000002,-9.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,29388.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CAN0842,12/22/2010,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,1,1,1,0.45000076,0.0,0.0,1.0,1.0,36379.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SRS0231,04/29/2010,-0.03333378,-10.966666,0.0,0.0,1,0,1,1,1,1,0.0,0.0,0.0,4.0,9.0,31810.222222222223,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SRS0231,04/28/2010,0.05000019,-11.05,0.05000019,0.0,1,0,1,1,1,1,0.033332825,0.0,0.0,3.0,9.0,29446.222222222223,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SRS0231,04/27/2010,0.0,-11.0,0.0,0.0,1,0,1,1,1,1,0.06666756,0.0,0.0,3.0,9.0,31198.44444444444,19.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SAH0599,12/17/2010,-0.5166664000000001,-10.483334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,24595.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SAH0599,12/16/2010,-0.6166668000000001,-10.383333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,20577.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SAH0599,12/15/2010,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,28506.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JAM0382,04/25/2011,0.0,-11.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,4.0,9.0,28967.66666666667,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JAM0382,04/21/2011,-0.16666698,-10.833333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,9.0,24694.33333333333,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JAM0382,04/20/2011,0.05000019,-11.05,0.05000019,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,8.0,28015.5,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
